magnitude,avg_magnitude,std_magnitude,peak_acceleration,duration_ms,sample_count,sta_lta_ratio,label
0.558847,0.060458,0.126771,0.558847,54900.0,550.0,21.9352,earthquake
0.137379,0.057272,0.027874,0.137379,54900.0,550.0,1.8063,unknown
0.023713,0.015794,0.004152,0.023713,54900.0,550.0,0.9404,noise
1.320133,0.088658,0.248481,1.320133,54900.0,550.0,56.45,earthquake
0.152427,0.06096,0.029703,0.152427,54900.0,550.0,1.5843,unknown
0.021056,0.01306,0.004073,0.021056,54900.0,550.0,0.995,noise
0.015247,0.008002,0.004027,0.015247,54900.0,550.0,1.0693,noise
0.141832,0.043114,0.029443,0.141832,54900.0,550.0,2.1888,unknown
1.217136,0.093187,0.243269,1.217136,54900.0,550.0,40.7577,earthquake
0.207805,0.069641,0.037977,0.207805,54900.0,550.0,1.5068,unknown
0.167307,0.065944,0.034312,0.167307,54900.0,550.0,1.7592,unknown
0.674757,0.060715,0.139214,0.674757,54900.0,550.0,27.8616,earthquake
0.025896,0.017199,0.004093,0.025896,54900.0,550.0,1.017,noise
0.149005,0.048038,0.028639,0.149005,54900.0,550.0,1.7554,unknown
1.205396,0.073791,0.215391,1.205396,54900.0,550.0,79.5218,earthquake
0.165438,0.067036,0.030777,0.165438,54900.0,550.0,1.7864,unknown
0.147854,0.068949,0.027852,0.147854,54900.0,550.0,1.6075,unknown
0.199652,0.06296,0.038272,0.199652,54900.0,550.0,2.0222,unknown
0.819208,0.070244,0.169186,0.819208,54900.0,550.0,31.963,earthquake
0.763847,0.065814,0.158868,0.763847,54900.0,550.0,32.7208,earthquake
0.191831,0.073231,0.035795,0.191831,54900.0,550.0,1.518,unknown
1.811473,0.107906,0.328058,1.811473,54900.0,550.0,100.2987,earthquake
0.194101,0.058746,0.036819,0.194101,54900.0,550.0,1.4162,unknown
0.020663,0.012849,0.003981,0.020663,54900.0,550.0,0.9769,noise
0.799195,0.070889,0.15937,0.799195,54900.0,550.0,25.6233,earthquake
0.192337,0.073152,0.035601,0.192337,54900.0,550.0,1.7371,unknown
1.31048,0.084657,0.248514,1.31048,54900.0,550.0,77.2812,earthquake
1.092682,0.078248,0.224359,1.092682,54900.0,550.0,71.0903,earthquake
0.028323,0.01981,0.00397,0.028323,54900.0,550.0,1.0072,noise
1.600216,0.105418,0.289611,1.600216,54900.0,550.0,50.1314,earthquake
1.328557,0.085358,0.25436,1.328557,54900.0,550.0,90.0982,earthquake
0.477932,0.053989,0.110623,0.477932,54900.0,550.0,20.8023,earthquake
0.941478,0.066939,0.184615,0.941478,54900.0,550.0,59.1733,earthquake
0.016506,0.008911,0.004043,0.016506,54900.0,550.0,1.0555,noise
1.044653,0.077708,0.19308,1.044653,54900.0,550.0,34.9191,earthquake
0.17265,0.052121,0.034068,0.17265,54900.0,550.0,1.6823,unknown
0.026828,0.019345,0.004014,0.026828,54900.0,550.0,0.9827,noise
0.147623,0.052282,0.027463,0.147623,54900.0,550.0,1.5062,unknown
1.627043,0.106332,0.306486,1.627043,54900.0,550.0,66.7994,earthquake
0.192034,0.071901,0.034886,0.192034,54900.0,550.0,1.5093,unknown
0.167117,0.064124,0.030156,0.167117,54900.0,550.0,1.823,unknown
0.026124,0.018231,0.004073,0.026124,54900.0,550.0,0.9888,noise
0.166599,0.069179,0.02874,0.166599,54900.0,550.0,1.5509,unknown
0.64912,0.063749,0.138225,0.64912,54900.0,550.0,23.7665,earthquake
0.027777,0.019407,0.004053,0.027777,54900.0,550.0,1.0043,noise
1.155048,0.081135,0.226336,1.155048,54900.0,550.0,58.4026,earthquake
0.027109,0.019736,0.004121,0.027109,54900.0,550.0,1.0005,noise
0.160077,0.057244,0.026485,0.160077,54900.0,550.0,2.0898,unknown
0.02018,0.012291,0.003999,0.02018,54900.0,550.0,1.0617,noise
0.027183,0.01902,0.003985,0.027183,54900.0,550.0,1.0112,noise
0.1331,0.052134,0.026055,0.1331,54900.0,550.0,1.8214,unknown
0.194804,0.073932,0.039237,0.194804,54900.0,550.0,1.6887,unknown
0.188428,0.06971,0.038221,0.188428,54900.0,550.0,1.6903,unknown
0.025949,0.018093,0.00406,0.025949,54900.0,550.0,0.9505,noise
0.020963,0.013195,0.004068,0.020963,54900.0,550.0,0.9447,noise
0.027576,0.019832,0.004097,0.027576,54900.0,550.0,1.0053,noise
0.015745,0.007978,0.003999,0.015745,54900.0,550.0,1.0514,noise
0.016833,0.008557,0.004005,0.016833,54900.0,550.0,0.8469,noise
0.016084,0.008338,0.004121,0.016084,54900.0,550.0,0.9109,noise
0.201781,0.068167,0.03644,0.201781,54900.0,550.0,1.3611,unknown
0.017937,0.010356,0.004037,0.017937,54900.0,550.0,1.0313,noise
0.020857,0.013413,0.004014,0.020857,54900.0,550.0,1.0554,noise
0.19125,0.049558,0.033305,0.19125,54900.0,550.0,1.4117,unknown
1.442056,0.089838,0.27042,1.442056,54900.0,550.0,95.6917,earthquake
0.856945,0.073737,0.172274,0.856945,54900.0,550.0,28.5436,earthquake
0.160854,0.063253,0.03208,0.160854,54900.0,550.0,1.9097,unknown
0.177838,0.068048,0.03012,0.177838,54900.0,550.0,1.9328,unknown
1.167532,0.08357,0.216323,1.167532,54900.0,550.0,40.2977,earthquake
0.024573,0.017501,0.003963,0.024573,54900.0,550.0,0.9853,noise
0.152057,0.046422,0.029946,0.152057,54900.0,550.0,1.9007,unknown
1.487816,0.104478,0.276611,1.487816,54900.0,550.0,42.0972,earthquake
0.98429,0.079572,0.198443,0.98429,54900.0,550.0,35.7882,earthquake
0.966657,0.072988,0.186309,0.966657,54900.0,550.0,39.4797,earthquake
0.995944,0.072277,0.180883,0.995944,54900.0,550.0,36.5531,earthquake
0.180261,0.071758,0.033016,0.180261,54900.0,550.0,1.7704,unknown
0.177196,0.063162,0.036756,0.177196,54900.0,550.0,1.5825,unknown
0.023063,0.015438,0.004165,0.023063,54900.0,550.0,1.0258,noise
0.145429,0.051872,0.026255,0.145429,54900.0,550.0,1.9692,unknown
0.026041,0.018343,0.004073,0.026041,54900.0,550.0,1.0211,noise
0.018583,0.011019,0.004081,0.018583,54900.0,550.0,0.9691,noise
0.018882,0.010921,0.003922,0.018882,54900.0,550.0,0.993,noise
0.02208,0.013531,0.004101,0.02208,54900.0,550.0,1.0245,noise
1.3184,0.086526,0.248246,1.3184,54900.0,550.0,68.597,earthquake
1.257165,0.090928,0.24559,1.257165,54900.0,550.0,46.6001,earthquake
1.797429,0.106122,0.330588,1.797429,54900.0,550.0,119.0658,earthquake
0.016227,0.00874,0.003877,0.016227,54900.0,550.0,0.968,noise
1.779966,0.116947,0.333099,1.779966,54900.0,550.0,56.0627,earthquake
0.144805,0.046731,0.026638,0.144805,54900.0,550.0,2.1419,unknown
1.689994,0.105269,0.301668,1.689994,54900.0,550.0,60.5843,earthquake
0.125755,0.043736,0.023055,0.125755,54900.0,550.0,1.5017,unknown
1.798804,0.111683,0.322229,1.798804,54900.0,550.0,60.0726,earthquake
0.027499,0.019936,0.004122,0.027499,54900.0,550.0,1.0116,noise
0.022348,0.014929,0.004056,0.022348,54900.0,550.0,0.9206,noise
0.025653,0.0176,0.004029,0.025653,54900.0,550.0,1.0239,noise
0.13218,0.05104,0.025972,0.13218,54900.0,550.0,1.9597,unknown
0.019817,0.012253,0.004079,0.019817,54900.0,550.0,0.9448,noise
0.155738,0.046326,0.029008,0.155738,54900.0,550.0,1.7504,unknown
0.188166,0.074357,0.037361,0.188166,54900.0,550.0,1.6675,unknown
0.01563,0.008309,0.004118,0.01563,54900.0,550.0,1.0495,noise
0.163489,0.056906,0.031229,0.163489,54900.0,550.0,2.0884,unknown
0.154384,0.057588,0.028964,0.154384,54900.0,550.0,1.4239,unknown
0.533973,0.047803,0.116452,0.533973,54900.0,550.0,36.4943,earthquake
0.024768,0.016869,0.004022,0.024768,54900.0,550.0,0.9532,noise
0.015758,0.008212,0.004092,0.015758,54900.0,550.0,1.0253,noise
0.026283,0.018881,0.00411,0.026283,54900.0,550.0,0.9754,noise
0.025308,0.017736,0.00402,0.025308,54900.0,550.0,0.9514,noise
0.161229,0.049952,0.031586,0.161229,54900.0,550.0,1.5313,unknown
0.019154,0.011407,0.003945,0.019154,54900.0,550.0,1.1209,noise
1.529628,0.096386,0.291854,1.529628,54900.0,550.0,101.7063,earthquake
1.127535,0.080576,0.229644,1.127535,54900.0,550.0,68.5842,earthquake
0.02098,0.013183,0.004125,0.02098,54900.0,550.0,0.9373,noise
0.020819,0.013299,0.004031,0.020819,54900.0,550.0,0.9761,noise
1.246983,0.088488,0.223389,1.246983,54900.0,550.0,35.2312,earthquake
0.020849,0.013556,0.004082,0.020849,54900.0,550.0,1.0299,noise
0.20422,0.069667,0.038914,0.20422,54900.0,550.0,1.4595,unknown
0.188332,0.072265,0.034613,0.188332,54900.0,550.0,1.4015,unknown
0.023708,0.015945,0.004039,0.023708,54900.0,550.0,0.9598,noise
0.606929,0.056843,0.13429,0.606929,54900.0,550.0,31.7014,earthquake
1.672584,0.103634,0.30291,1.672584,54900.0,550.0,67.9954,earthquake
0.20292,0.066676,0.035039,0.20292,54900.0,550.0,1.3114,unknown
0.027275,0.019558,0.004094,0.027275,54900.0,550.0,0.992,noise
1.072211,0.083225,0.212244,1.072211,54900.0,550.0,37.2688,earthquake
1.078291,0.079819,0.210847,1.078291,54900.0,550.0,43.4842,earthquake
1.747239,0.108136,0.323671,1.747239,54900.0,550.0,85.3592,earthquake
0.015919,0.008599,0.004141,0.015919,54900.0,550.0,0.8605,noise
0.100092,0.035887,0.017632,0.100092,54900.0,550.0,1.7434,unknown
0.159517,0.059852,0.029835,0.159517,54900.0,550.0,1.9926,unknown
1.586949,0.110917,0.299822,1.586949,54900.0,550.0,46.1659,earthquake
1.263902,0.091438,0.235462,1.263902,54900.0,550.0,37.6193,earthquake
0.0216,0.01375,0.004059,0.0216,54900.0,550.0,0.9529,noise
0.173856,0.066081,0.036805,0.173856,54900.0,550.0,1.6488,unknown
0.025737,0.017592,0.004026,0.025737,54900.0,550.0,0.948,noise
0.017828,0.010764,0.003942,0.017828,54900.0,550.0,0.9887,noise
0.919968,0.073543,0.17837,0.919968,54900.0,550.0,32.6131,earthquake
0.136659,0.054531,0.026811,0.136659,54900.0,550.0,1.725,unknown
0.148324,0.059258,0.027726,0.148324,54900.0,550.0,1.6718,unknown
0.025715,0.017503,0.004043,0.025715,54900.0,550.0,1.0242,noise
0.144934,0.065208,0.026934,0.144934,54900.0,550.0,1.3908,unknown
1.736314,0.114388,0.332217,1.736314,54900.0,550.0,65.1704,earthquake
1.697249,0.10898,0.325666,1.697249,54900.0,550.0,85.7607,earthquake
0.736031,0.061955,0.157628,0.736031,54900.0,550.0,41.0639,earthquake
0.017398,0.010056,0.003795,0.017398,54900.0,550.0,1.0055,noise
0.024708,0.017351,0.004166,0.024708,54900.0,550.0,1.0431,noise
1.403214,0.095574,0.255851,1.403214,54900.0,550.0,45.2465,earthquake
1.672533,0.105911,0.314821,1.672533,54900.0,550.0,83.5196,earthquake
0.024129,0.016114,0.004114,0.024129,54900.0,550.0,0.9795,noise
0.134834,0.048264,0.026233,0.134834,54900.0,550.0,1.4556,unknown
0.016446,0.009362,0.004097,0.016446,54900.0,550.0,1.1108,noise
0.128282,0.038773,0.022777,0.128282,54900.0,550.0,2.5857,unknown
0.01954,0.012028,0.004209,0.01954,54900.0,550.0,0.9552,noise
0.130392,0.043651,0.02328,0.130392,54900.0,550.0,1.4637,unknown
0.943689,0.068769,0.194188,0.943689,54900.0,550.0,68.9533,earthquake
0.015462,0.008406,0.00397,0.015462,54900.0,550.0,1.1432,noise
0.657982,0.056975,0.145151,0.657982,54900.0,550.0,42.631,earthquake
1.033276,0.079609,0.202693,1.033276,54900.0,550.0,38.3139,earthquake
0.14663,0.064643,0.028309,0.14663,54900.0,550.0,1.6017,unknown
0.020908,0.013159,0.004038,0.020908,54900.0,550.0,0.9613,noise
1.182208,0.088469,0.232092,1.182208,54900.0,550.0,41.1327,earthquake
0.942536,0.071745,0.191625,0.942536,54900.0,550.0,47.9638,earthquake
1.030352,0.073927,0.209847,1.030352,54900.0,550.0,68.3434,earthquake
0.018078,0.009918,0.004083,0.018078,54900.0,550.0,1.0823,noise
0.153673,0.051394,0.03053,0.153673,54900.0,550.0,1.7493,unknown
0.733635,0.062737,0.15169,0.733635,54900.0,550.0,33.1443,earthquake
0.015754,0.008494,0.004156,0.015754,54900.0,550.0,0.9565,noise
0.857548,0.066246,0.176148,0.857548,54900.0,550.0,50.0307,earthquake
0.023972,0.016096,0.003965,0.023972,54900.0,550.0,0.982,noise
0.024113,0.016092,0.004186,0.024113,54900.0,550.0,0.9865,noise
0.179882,0.051015,0.032847,0.179882,54900.0,550.0,1.7411,unknown
0.62017,0.053637,0.133821,0.62017,54900.0,550.0,39.5886,earthquake
0.120335,0.038347,0.023231,0.120335,54900.0,550.0,1.7874,unknown
0.115029,0.039914,0.0215,0.115029,54900.0,550.0,2.2407,unknown
0.020886,0.013675,0.004057,0.020886,54900.0,550.0,1.0537,noise
0.025197,0.017237,0.00402,0.025197,54900.0,550.0,1.0567,noise
0.023329,0.015203,0.004029,0.023329,54900.0,550.0,1.0152,noise
0.019192,0.010856,0.004037,0.019192,54900.0,550.0,0.986,noise
0.023755,0.01607,0.003994,0.023755,54900.0,550.0,1.0233,noise
0.026885,0.01913,0.004111,0.026885,54900.0,550.0,1.0081,noise
1.588042,0.103834,0.310669,1.588042,54900.0,550.0,86.6984,earthquake
0.198521,0.065232,0.039063,0.198521,54900.0,550.0,1.4128,unknown
1.183068,0.078182,0.233674,1.183068,54900.0,550.0,94.4793,earthquake
0.196321,0.074641,0.040359,0.196321,54900.0,550.0,1.7035,unknown
0.020618,0.013088,0.004008,0.020618,54900.0,550.0,0.941,noise
0.155836,0.05723,0.031165,0.155836,54900.0,550.0,2.0648,unknown
1.67115,0.109794,0.30266,1.67115,54900.0,550.0,48.2034,earthquake
0.018935,0.011117,0.004015,0.018935,54900.0,550.0,0.993,noise
0.160336,0.067652,0.027206,0.160336,54900.0,550.0,1.4656,unknown
0.151761,0.047191,0.029708,0.151761,54900.0,550.0,2.3511,unknown
0.153058,0.040935,0.028099,0.153058,54900.0,550.0,1.5111,unknown
1.023909,0.081692,0.198247,1.023909,54900.0,550.0,31.1465,earthquake
0.022341,0.014667,0.004038,0.022341,54900.0,550.0,1.0183,noise
1.423169,0.096123,0.281464,1.423169,54900.0,550.0,74.2975,earthquake
0.023051,0.016076,0.003899,0.023051,54900.0,550.0,0.955,noise
0.156847,0.040426,0.027469,0.156847,54900.0,550.0,1.3769,unknown
0.866454,0.059882,0.165113,0.866454,54900.0,550.0,62.1482,earthquake
0.190756,0.064939,0.037155,0.190756,54900.0,550.0,1.4532,unknown
0.025014,0.017609,0.004061,0.025014,54900.0,550.0,0.9819,noise
0.142394,0.047334,0.027774,0.142394,54900.0,550.0,1.8146,unknown
0.167188,0.057103,0.033517,0.167188,54900.0,550.0,2.0346,unknown
0.171077,0.046043,0.028258,0.171077,54900.0,550.0,1.2361,unknown
0.020626,0.012765,0.003972,0.020626,54900.0,550.0,0.9536,noise
1.652539,0.102652,0.312097,1.652539,54900.0,550.0,96.8706,earthquake
0.027611,0.019774,0.004038,0.027611,54900.0,550.0,0.9743,noise
0.020364,0.012954,0.003877,0.020364,54900.0,550.0,1.0261,noise
1.548066,0.105016,0.291684,1.548066,54900.0,550.0,53.8304,earthquake
0.016174,0.008892,0.004038,0.016174,54900.0,550.0,1.0017,noise
0.17906,0.047856,0.032181,0.17906,54900.0,550.0,1.3665,unknown
0.151033,0.064432,0.027023,0.151033,54900.0,550.0,1.4042,unknown
0.135078,0.04511,0.028579,0.135078,54900.0,550.0,1.999,unknown
0.814348,0.059211,0.166462,0.814348,54900.0,550.0,70.4722,earthquake
0.022374,0.014054,0.004033,0.022374,54900.0,550.0,0.972,noise
0.022204,0.014061,0.004057,0.022204,54900.0,550.0,0.9888,noise
0.0221,0.014326,0.004032,0.0221,54900.0,550.0,0.9818,noise
0.016751,0.009409,0.004169,0.016751,54900.0,550.0,0.9698,noise
0.020744,0.012997,0.004125,0.020744,54900.0,550.0,1.0387,noise
0.124179,0.042183,0.022718,0.124179,54900.0,550.0,1.6149,unknown
0.016371,0.008919,0.004059,0.016371,54900.0,550.0,1.092,noise
0.684361,0.061942,0.14617,0.684361,54900.0,550.0,31.1418,earthquake
0.174722,0.057914,0.031523,0.174722,54900.0,550.0,1.5188,unknown
0.021397,0.01402,0.003905,0.021397,54900.0,550.0,1.0875,noise
0.170381,0.054488,0.03073,0.170381,54900.0,550.0,1.6478,unknown
0.021368,0.012958,0.004003,0.021368,54900.0,550.0,1.0184,noise
0.908678,0.075602,0.178322,0.908678,54900.0,550.0,29.6303,earthquake
0.167496,0.059876,0.031677,0.167496,54900.0,550.0,1.5482,unknown
0.027086,0.019263,0.004104,0.027086,54900.0,550.0,1.0248,noise
0.180531,0.05426,0.036559,0.180531,54900.0,550.0,1.6785,unknown
1.536603,0.094896,0.265628,1.536603,54900.0,550.0,54.6531,earthquake
0.191351,0.058281,0.037994,0.191351,54900.0,550.0,1.8958,unknown
0.017052,0.009593,0.004113,0.017052,54900.0,550.0,0.9854,noise
0.521419,0.049986,0.118956,0.521419,54900.0,550.0,33.1118,earthquake
0.156077,0.068578,0.027246,0.156077,54900.0,550.0,1.8784,unknown
1.662113,0.105141,0.301764,1.662113,54900.0,550.0,61.2968,earthquake
1.370606,0.093613,0.254827,1.370606,54900.0,550.0,47.6018,earthquake
0.825128,0.071409,0.162433,0.825128,54900.0,550.0,26.1783,earthquake
0.01876,0.010578,0.003868,0.01876,54900.0,550.0,0.9882,noise
1.216161,0.080341,0.224898,1.216161,54900.0,550.0,58.2764,earthquake
0.151897,0.063901,0.03236,0.151897,54900.0,550.0,1.5895,unknown
1.886836,0.11501,0.333734,1.886836,54900.0,550.0,64.1508,earthquake
0.021682,0.014037,0.003917,0.021682,54900.0,550.0,1.0595,noise
0.018909,0.010733,0.004041,0.018909,54900.0,550.0,0.9357,noise
0.025876,0.017471,0.004028,0.025876,54900.0,550.0,0.953,noise
0.144427,0.065386,0.022662,0.144427,54900.0,550.0,1.5082,unknown
0.022556,0.01558,0.004007,0.022556,54900.0,550.0,0.9871,noise
0.018302,0.011059,0.00411,0.018302,54900.0,550.0,1.0659,noise
0.021101,0.013431,0.004104,0.021101,54900.0,550.0,1.0547,noise
0.163436,0.070915,0.033847,0.163436,54900.0,550.0,1.6694,unknown
0.695362,0.05709,0.144785,0.695362,54900.0,550.0,42.0825,earthquake
0.023999,0.015434,0.003972,0.023999,54900.0,550.0,0.9461,noise
0.184074,0.062782,0.03871,0.184074,54900.0,550.0,1.9081,unknown
0.023201,0.016042,0.003979,0.023201,54900.0,550.0,0.9844,noise
0.143853,0.059392,0.028849,0.143853,54900.0,550.0,1.6947,unknown
1.241157,0.080261,0.235892,1.241157,54900.0,550.0,83.004,earthquake
0.015371,0.008021,0.004054,0.015371,54900.0,550.0,0.8756,noise
0.018978,0.011246,0.00399,0.018978,54900.0,550.0,1.0917,noise
0.022718,0.015304,0.004073,0.022718,54900.0,550.0,0.9593,noise
0.205253,0.066139,0.039693,0.205253,54900.0,550.0,1.675,unknown
0.017573,0.009874,0.00413,0.017573,54900.0,550.0,0.9607,noise
0.019942,0.012213,0.004186,0.019942,54900.0,550.0,1.0352,noise
0.929101,0.070978,0.181186,0.929101,54900.0,550.0,39.7514,earthquake
0.196499,0.067554,0.035312,0.196499,54900.0,550.0,1.5135,unknown
0.015806,0.007991,0.003974,0.015806,54900.0,550.0,1.0334,noise
1.326933,0.089249,0.251493,1.326933,54900.0,550.0,61.0252,earthquake
0.157304,0.048904,0.031563,0.157304,54900.0,550.0,1.7097,unknown
0.177489,0.069884,0.034423,0.177489,54900.0,550.0,1.5848,unknown
0.187735,0.071907,0.035231,0.187735,54900.0,550.0,1.2735,unknown
1.663994,0.112392,0.307303,1.663994,54900.0,550.0,46.4385,earthquake
1.538687,0.094036,0.28274,1.538687,54900.0,550.0,87.6276,earthquake
0.027809,0.019945,0.004097,0.027809,54900.0,550.0,0.993,noise
1.386367,0.088047,0.25899,1.386367,54900.0,550.0,77.386,earthquake
0.018706,0.010818,0.004116,0.018706,54900.0,550.0,1.044,noise
1.227907,0.084011,0.237752,1.227907,54900.0,550.0,61.2038,earthquake
1.465635,0.097451,0.28639,1.465635,54900.0,550.0,76.9282,earthquake
0.858609,0.073319,0.1771,0.858609,54900.0,550.0,32.0861,earthquake
1.041599,0.073415,0.192312,1.041599,54900.0,550.0,43.7575,earthquake
0.016992,0.009649,0.004053,0.016992,54900.0,550.0,1.0394,noise
0.016422,0.009077,0.004051,0.016422,54900.0,550.0,1.0541,noise
0.197234,0.062249,0.034746,0.197234,54900.0,550.0,1.5079,unknown
1.722462,0.107617,0.328777,1.722462,54900.0,550.0,98.4303,earthquake
0.649975,0.060314,0.143207,0.649975,54900.0,550.0,32.0727,earthquake
0.908468,0.069258,0.17413,0.908468,54900.0,550.0,36.7399,earthquake
0.021664,0.013873,0.004033,0.021664,54900.0,550.0,0.973,noise
0.125565,0.045453,0.023117,0.125565,54900.0,550.0,1.5346,unknown
0.182609,0.052161,0.033654,0.182609,54900.0,550.0,1.6297,unknown
0.023273,0.015819,0.004015,0.023273,54900.0,550.0,0.9972,noise
0.027541,0.019612,0.004161,0.027541,54900.0,550.0,1.0,noise
1.399861,0.099636,0.270667,1.399861,54900.0,550.0,48.2418,earthquake
0.196136,0.073842,0.039839,0.196136,54900.0,550.0,2.1187,unknown
0.017867,0.010627,0.00418,0.017867,54900.0,550.0,0.9179,noise
0.023612,0.015694,0.003965,0.023612,54900.0,550.0,1.0223,noise
1.217796,0.088321,0.249219,1.217796,54900.0,550.0,61.1209,earthquake
0.015654,0.007859,0.004194,0.015654,54900.0,550.0,0.8977,noise
0.146326,0.051422,0.027656,0.146326,54900.0,550.0,2.1939,unknown
0.017729,0.009623,0.004165,0.017729,54900.0,550.0,0.9654,noise
0.187653,0.064267,0.039826,0.187653,54900.0,550.0,1.5839,unknown
0.025442,0.016859,0.00415,0.025442,54900.0,550.0,0.9628,noise
0.02014,0.012526,0.003991,0.02014,54900.0,550.0,1.0259,noise
0.016204,0.008687,0.004001,0.016204,54900.0,550.0,0.9609,noise
0.189632,0.052443,0.035454,0.189632,54900.0,550.0,1.2273,unknown
0.015927,0.008432,0.004054,0.015927,54900.0,550.0,0.9865,noise
0.156696,0.058527,0.030484,0.156696,54900.0,550.0,2.0528,unknown
0.018727,0.011529,0.004146,0.018727,54900.0,550.0,1.0198,noise
0.188677,0.056211,0.035366,0.188677,54900.0,550.0,1.823,unknown
1.412119,0.098055,0.268614,1.412119,54900.0,550.0,50.6289,earthquake
0.023112,0.015389,0.004175,0.023112,54900.0,550.0,1.0033,noise
0.112042,0.039279,0.020934,0.112042,54900.0,550.0,1.7409,unknown
0.016821,0.0091,0.004126,0.016821,54900.0,550.0,0.9405,noise
0.018631,0.011678,0.003801,0.018631,54900.0,550.0,0.9003,noise
1.092224,0.088128,0.222196,1.092224,54900.0,550.0,36.6114,earthquake
0.019831,0.01222,0.004049,0.019831,54900.0,550.0,1.0316,noise
0.147378,0.048447,0.029344,0.147378,54900.0,550.0,2.2883,unknown
0.018128,0.010858,0.004176,0.018128,54900.0,550.0,1.0723,noise
0.207473,0.069886,0.037223,0.207473,54900.0,550.0,1.313,unknown
0.027487,0.019265,0.004146,0.027487,54900.0,550.0,0.9786,noise
0.767351,0.058335,0.157381,0.767351,54900.0,550.0,56.7667,earthquake
0.174221,0.051057,0.033682,0.174221,54900.0,550.0,1.6884,unknown
1.039233,0.081931,0.197046,1.039233,54900.0,550.0,30.403,earthquake
1.490578,0.094248,0.284086,1.490578,54900.0,550.0,95.3115,earthquake
0.016806,0.009022,0.003994,0.016806,54900.0,550.0,1.0791,noise
0.154769,0.055405,0.030611,0.154769,54900.0,550.0,1.8075,unknown
0.194516,0.067035,0.038508,0.194516,54900.0,550.0,1.8189,unknown
1.778013,0.107519,0.309908,1.778013,54900.0,550.0,61.9055,earthquake
0.156233,0.061378,0.033705,0.156233,54900.0,550.0,1.9646,unknown
0.782329,0.070508,0.162805,0.782329,54900.0,550.0,28.0952,earthquake
0.018916,0.011013,0.00391,0.018916,54900.0,550.0,1.0089,noise
1.804362,0.109177,0.339601,1.804362,54900.0,550.0,117.0874,earthquake
0.155452,0.063637,0.030111,0.155452,54900.0,550.0,1.5814,unknown
0.023326,0.015185,0.00407,0.023326,54900.0,550.0,0.9884,noise
0.15771,0.058767,0.028432,0.15771,54900.0,550.0,1.9412,unknown
0.022554,0.014968,0.004095,0.022554,54900.0,550.0,1.0656,noise
0.022262,0.01477,0.00415,0.022262,54900.0,550.0,1.0503,noise
0.474571,0.052942,0.112043,0.474571,54900.0,550.0,22.8051,earthquake
0.157505,0.045536,0.026358,0.157505,54900.0,550.0,2.255,unknown
1.160335,0.086932,0.225194,1.160335,54900.0,550.0,38.9349,earthquake
0.1818,0.065042,0.035849,0.1818,54900.0,550.0,1.8152,unknown
0.188027,0.070135,0.033903,0.188027,54900.0,550.0,1.1714,unknown
0.021517,0.013492,0.004218,0.021517,54900.0,550.0,0.9821,noise
0.154373,0.051919,0.029423,0.154373,54900.0,550.0,1.4686,unknown
0.020599,0.013261,0.003942,0.020599,54900.0,550.0,0.9409,noise
0.025787,0.017801,0.004033,0.025787,54900.0,550.0,0.9766,noise
1.190876,0.088645,0.230287,1.190876,54900.0,550.0,40.0436,earthquake
0.025385,0.017602,0.004061,0.025385,54900.0,550.0,1.0035,noise
0.017917,0.010557,0.004024,0.017917,54900.0,550.0,0.9074,noise
1.616588,0.102448,0.30504,1.616588,54900.0,550.0,79.1893,earthquake
0.171007,0.058321,0.034645,0.171007,54900.0,550.0,1.5402,unknown
0.152982,0.054235,0.028243,0.152982,54900.0,550.0,1.7675,unknown
0.168697,0.055108,0.035324,0.168697,54900.0,550.0,2.0156,unknown
0.983049,0.073938,0.192258,0.983049,54900.0,550.0,41.6639,earthquake
0.024474,0.016887,0.003933,0.024474,54900.0,550.0,1.0236,noise
0.181283,0.061656,0.035345,0.181283,54900.0,550.0,1.2927,unknown
0.024204,0.016615,0.004055,0.024204,54900.0,550.0,1.0175,noise
1.449024,0.091671,0.265801,1.449024,54900.0,550.0,70.0204,earthquake
1.448357,0.104017,0.276664,1.448357,54900.0,550.0,42.0331,earthquake
0.165154,0.048444,0.031447,0.165154,54900.0,550.0,1.3144,unknown
0.024851,0.01701,0.004038,0.024851,54900.0,550.0,0.9939,noise
0.022697,0.014638,0.004081,0.022697,54900.0,550.0,0.9373,noise
0.163542,0.061419,0.032598,0.163542,54900.0,550.0,1.831,unknown
0.026715,0.019353,0.003968,0.026715,54900.0,550.0,0.9744,noise
0.174081,0.072432,0.034762,0.174081,54900.0,550.0,1.6201,unknown
0.202831,0.077718,0.040786,0.202831,54900.0,550.0,1.5549,unknown
0.194765,0.056486,0.036103,0.194765,54900.0,550.0,1.4697,unknown
0.165154,0.064413,0.032491,0.165154,54900.0,550.0,1.6043,unknown
0.01595,0.008616,0.003957,0.01595,54900.0,550.0,1.0268,noise
0.135613,0.060248,0.026787,0.135613,54900.0,550.0,1.813,unknown
0.945917,0.072214,0.178342,0.945917,54900.0,550.0,34.6679,earthquake
0.022138,0.014698,0.004044,0.022138,54900.0,550.0,1.0239,noise
0.182688,0.052765,0.032628,0.182688,54900.0,550.0,1.5486,unknown
0.190103,0.07263,0.040705,0.190103,54900.0,550.0,1.773,unknown
0.01942,0.012169,0.004124,0.01942,54900.0,550.0,1.0127,noise
1.826592,0.108136,0.338576,1.826592,54900.0,550.0,126.3075,earthquake
